Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);958.9
Temperature (?C);16.6
Humidity (%);88.4
Dewpoint (?C);14.67
Wind Velocity (m/s);0.0
Wind Direction (deg);000
Clouds;15671
Ozone (nb);

Sounding;20170712.00
Start Date;11.07.17
Start Time;22:50:43
Remark;

Sonde;SRS_C50
Serial Number;761
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);34.845

Pressure Level (hPa);1000.0
Altitude (m);134.01

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
4726;25167.91;132.67;3.81;26.29;-51.31;1.0;-84.83;;;;;0;46.744523;7.783047;-53.08
4727;25173.08;130.38;3.71;26.27;-51.3;1.0;-84.82;;;;;0;46.744582;7.782995;-53.11
4728;25178.24;127.54;3.62;26.24;-51.29;1.0;-84.81;;;;;0;46.744635;7.78294;-53.21
4729;25183.92;124.51;3.53;26.22;-51.24;1.0;-84.79;;;;;0;46.744681;7.782883;-53.33
4730;25189.88;121.09;3.45;26.2;-51.26;1.0;-84.79;;;;;0;46.744715;7.782834;-53.41
4731;25195.73;117.3;3.4;26.17;-51.25;1.0;-84.79;;;;;0;46.744734;7.78279;-53.41
4732;25202.92;112.14;3.37;26.15;-51.29;1.0;-84.82;;;;;4;46.74474;7.782749;-52.98
4733;25206.21;109.3;3.37;26.13;-51.31;1.0;-84.83;;;;;0;46.744734;7.782734;-52.79
4734;25210.99;105.35;3.39;26.11;-51.29;1.0;-84.82;;;;;0;46.744715;7.782713;-53.03
4735;25215.93;101.63;3.44;26.09;-51.26;1.0;-84.8;;;;;0;46.744693;7.782693;-53.19
4736;25221.43;98.23;3.52;26.07;-51.25;1.0;-84.79;;;;;0;46.744668;7.782663;-53.15
4737;25227.11;95.21;3.61;26.05;-51.24;1.0;-84.78;;;;;0;46.744645;7.782628;-53.19
4738;25232.69;92.62;3.72;26.03;-51.24;1.0;-84.79;;;;;0;46.744628;7.782584;-53.34
4739;25237.77;90.97;3.85;26.01;-51.3;1.0;-84.8;;;;;0;46.744617;7.782528;-53.47
4740;25242.3;89.65;3.98;25.99;-51.25;1.0;-84.8;;;;;0;46.744613;7.782468;-53.46
4741;25246.93;88.33;4.12;25.97;-51.28;1.0;-84.79;;;;;0;46.744616;7.782406;-53.42
4742;25251.84;87.01;4.25;25.95;-51.25;1.0;-84.78;;;;;0;46.744623;7.782348;-53.29
4743;25257.21;85.7;4.38;25.93;-51.22;1.0;-84.76;;;;;0;46.744631;7.782293;-53.26
4744;25262.44;84.38;4.52;25.91;-51.24;1.0;-84.77;;;;;0;46.744638;7.782238;-53.27
4745;25267.39;83.59;4.64;25.89;-51.21;1.0;-84.78;;;;;0;46.744643;7.782184;-53.22
4746;25272.53;83.06;4.76;25.87;-51.19;1.0;-84.76;;;;;0;46.744645;7.78213;-53.16
4747;25277.78;82.63;4.87;25.85;-51.2;1.0;-84.74;;;;;0;46.744644;7.78207;-53.1
4748;25283.26;82.33;4.97;25.82;-51.1;1.0;-84.71;;;;;0;46.744642;7.782;-52.96
4749;25288.81;82.07;5.07;25.8;-51.11;1.0;-84.68;;;;;0;46.744637;7.78192;-53.19
4750;25294.22;81.94;5.16;25.78;-51.06;1.0;-84.65;;;;;0;46.744631;7.781831;-53.0
4751;25299.13;81.85;5.24;25.76;-51.01;1.0;-84.62;;;;;0;46.744622;7.78174;-53.04
4752;25303.88;81.92;5.31;25.74;-50.98;1.0;-84.59;;;;;0;46.744609;7.781648;-53.13
4753;25308.71;82.05;5.38;25.72;-50.96;1.0;-84.58;;;;;0;46.744592;7.781558;-52.92
4754;25313.58;82.34;5.45;25.7;-50.92;1.0;-84.56;;;;;0;46.744572;7.78148;-53.07
4755;25318.81;82.69;5.52;25.68;-50.89;1.0;-84.52;;;;;0;46.744548;7.781412;-52.98
4756;25324.28;83.05;5.59;25.66;-50.77;1.0;-84.47;;;;;0;46.744522;7.781356;-52.67
4757;25329.68;83.5;5.66;25.64;-50.76;1.0;-84.43;;;;;0;46.744495;7.781308;-52.53
4758;25334.68;83.99;5.74;25.62;-50.71;1.0;-84.38;;;;;0;46.744472;7.781267;-52.61
4759;25339.48;84.48;5.81;25.6;-50.62;1.0;-84.35;;;;;0;46.744455;7.781225;-52.97
4760;25344.24;84.94;5.89;25.58;-50.62;1.0;-84.35;;;;;0;46.744448;7.781178;-53.05
4761;25349.42;85.29;5.98;25.56;-50.62;1.0;-84.34;;;;;0;46.744456;7.781114;-53.02
4762;25355.08;85.59;6.06;25.54;-50.62;1.0;-84.34;;;;;0;46.74447;7.781043;-53.02
4763;25360.38;85.9;6.14;25.52;-50.62;1.0;-84.34;;;;;0;46.744494;7.780956;-52.93
4764;25365.4;86.07;6.22;25.5;-50.61;1.0;-84.33;;;;;0;46.744523;7.780856;-52.49
4765;25370.25;86.13;6.29;25.48;-50.61;1.0;-84.33;;;;;0;46.744551;7.780745;-52.06
4766;25375.09;86.11;6.35;25.46;-50.57;1.0;-84.32;;;;;0;46.744573;7.78063;-52.29
4767;25380.22;86.04;6.4;25.44;-50.52;1.0;-84.32;;;;;0;46.744579;7.780519;-52.74
4768;25385.69;85.92;6.45;25.42;-50.52;1.0;-84.32;;;;;0;46.74458;7.780409;-52.98
4769;25390.91;85.79;6.48;25.4;-50.62;1.0;-84.33;;;;;0;46.744568;7.780309;-53.05
4770;25395.7;85.66;6.51;25.38;-50.62;1.0;-84.35;;;;;0;46.744543;7.780215;-52.32
4771;25400.28;85.58;6.53;25.36;-50.66;1.0;-84.37;;;;;0;46.744511;7.780131;-52.22
4772;25405.08;85.56;6.55;25.34;-50.7;1.0;-84.4;;;;;0;46.744476;7.780052;-52.63
4773;25410.25;85.61;6.55;25.32;-50.74;1.0;-84.43;;;;;0;46.744447;7.779978;-52.54
4774;25415.83;85.75;6.56;25.3;-50.76;1.0;-84.44;;;;;0;46.744425;7.779906;-52.56
4775;25421.41;85.98;6.57;25.28;-50.77;1.0;-84.45;;;;;0;46.744411;7.779833;-52.79
4776;25426.62;86.31;6.57;25.26;-50.78;1.0;-84.45;;;;;0;46.744408;7.779755;-53.03
4777;25431.48;86.72;6.58;25.24;-50.78;1.0;-84.46;;;;;0;46.744413;7.779674;-53.03
4778;25436.0;87.21;6.59;25.22;-50.73;1.0;-84.43;;;;;0;46.744421;7.779593;-52.95
4779;25440.84;87.75;6.6;25.21;-50.68;1.0;-84.41;;;;;0;46.74443;7.77951;-52.84
4780;25446.29;88.32;6.62;25.19;-50.63;1.0;-84.38;;;;;0;46.744437;7.779427;-52.84
4781;25451.55;88.9;6.64;25.16;-50.65;1.0;-84.38;;;;;0;46.744439;7.779345;-53.05
4782;25456.55;89.46;6.66;25.15;-50.73;1.0;-84.38;;;;;0;46.744437;7.779261;-53.25
4783;25461.17;90.0;6.68;25.13;-50.81;1.0;-84.39;;;;;0;46.744432;7.77918;-53.33
4784;25465.76;90.49;6.69;25.11;-50.6;1.0;-84.29;;;;;0;46.744426;7.779097;-53.2
4785;25470.55;90.91;6.71;25.09;-50.38;1.0;-84.19;;;;;0;46.744421;7.779005;-52.94
4786;25475.45;91.3;6.72;25.07;-50.3;1.0;-84.13;;;;;0;46.74442;7.778908;-52.98
4787;25480.3;91.63;6.72;25.05;-50.37;1.0;-84.16;;;;;0;46.744425;7.778807;-52.91
4788;25485.45;91.9;6.72;25.03;-50.34;1.0;-84.16;;;;;0;46.744437;7.778705;-52.78
4789;25490.52;92.13;6.71;25.01;-50.25;1.0;-84.1;;;;;0;46.744454;7.778596;-52.46
4790;25495.08;92.32;6.69;25.0;-50.22;1.0;-84.06;;;;;0;46.744474;7.778488;-52.25
4791;25499.7;92.49;6.68;24.98;-50.18;1.0;-84.03;;;;;0;46.74449;7.778382;-52.31
4792;25504.41;92.65;6.65;24.96;-50.14;1.0;-84.04;;;;;0;46.744504;7.778284;-52.55
4793;25509.32;92.82;6.63;24.94;-50.26;1.0;-84.05;;;;;0;46.744511;7.778193;-52.84
4794;25514.49;92.99;6.61;24.92;-50.14;1.0;-84.02;;;;;0;46.744508;7.778115;-52.81
4795;25519.72;93.2;6.59;24.9;-50.15;1.0;-84.01;;;;;0;46.744496;7.778044;-52.97
4796;25524.46;93.43;6.57;24.88;-50.14;1.0;-84.0;;;;;0;46.744478;7.777981;-53.19
4797;25528.88;93.67;6.56;24.87;-50.06;1.0;-83.95;;;;;0;46.744457;7.777919;-53.34
4798;25533.38;93.93;6.55;24.85;-50.06;1.0;-83.95;;;;;0;46.744439;7.777856;-53.31
4799;25538.16;94.2;6.55;24.83;-50.03;1.0;-83.94;;;;;0;46.744428;7.777785;-53.31
4800;25543.39;94.46;6.55;24.81;-50.04;1.0;-83.95;;;;;0;46.744425;7.777711;-53.33
4801;25548.25;94.69;6.56;24.79;-50.12;1.0;-83.95;;;;;0;46.744435;7.777629;-53.35
4802;25552.79;94.88;6.58;24.78;-49.99;1.0;-83.91;;;;;0;46.744456;7.777533;-53.3
4803;25557.02;95.04;6.61;24.76;-49.94;1.0;-83.87;;;;;0;46.744481;7.777432;-53.41
4804;25561.1;95.03;6.64;24.75;-49.93;1.0;-83.86;;;;;0;46.744509;7.777327;-53.02
4805;25565.87;94.96;6.68;24.73;-49.93;1.0;-83.86;;;;;0;46.744537;7.777225;-52.51
4806;25571.03;94.88;6.71;24.71;-49.96;1.0;-83.85;;;;;0;46.74456;7.777125;-52.32
4807;25576.32;94.81;6.75;24.69;-49.91;1.0;-83.83;;;;;0;46.744575;7.777032;-52.4
4808;25581.21;94.74;6.79;24.67;-49.83;1.0;-83.81;;;;;0;46.744582;7.776948;-52.65
4809;25585.86;94.53;6.83;24.65;-49.84;1.0;-83.8;;;;;0;46.744583;7.776867;-52.83
4810;25590.63;94.26;6.88;24.63;-49.85;1.0;-83.8;;;;;0;46.744579;7.776788;-52.92
4811;25595.5;93.96;6.93;24.62;-49.83;1.0;-83.79;;;;;0;46.744575;7.776712;-52.88
4812;25600.55;93.69;6.99;24.6;-49.82;1.0;-83.78;;;;;0;46.744573;7.776634;-52.81
4813;25605.54;93.41;7.05;24.58;-49.87;1.0;-83.77;;;;;0;46.744574;7.776554;-52.75
4814;25610.29;93.19;7.11;24.56;-49.81;1.0;-83.76;;;;;0;46.744579;7.77647;-52.87
4815;25614.96;93.02;7.18;24.54;-49.77;1.0;-83.75;;;;;0;46.744586;7.776377;-52.89
4816;25619.41;92.91;7.24;24.53;-49.73;1.0;-83.72;;;;;0;46.744592;7.776282;-52.74
4817;25623.86;92.87;7.31;24.51;-49.74;1.0;-83.72;;;;;0;46.744595;7.776183;-52.57
4818;25628.49;92.91;7.37;24.49;-49.74;1.0;-83.72;;;;;0;46.744591;7.776082;-52.33
4819;25633.48;92.98;7.43;24.47;-49.67;1.0;-83.71;;;;;0;46.744585;7.775978;-52.1
4820;25638.65;93.09;7.49;24.45;-49.79;1.0;-83.71;;;;;0;46.744574;7.775872;-52.04
4821;25643.59;93.24;7.54;24.44;-49.63;1.0;-83.63;;;;;0;46.74456;7.775765;-52.02
4822;25648.17;93.4;7.59;24.42;-49.51;1.0;-83.57;;;;;0;46.744545;7.775654;-51.71
4823;25652.28;93.55;7.63;24.4;-49.47;1.0;-83.54;;;;;0;46.744535;7.775546;-52.01
4824;25656.21;93.67;7.67;24.39;-49.45;1.0;-83.52;;;;;0;46.744538;7.775438;-52.44
4825;25660.29;93.74;7.7;24.37;-49.48;1.0;-83.53;;;;;0;46.744544;7.775332;-52.85
4826;25664.91;93.76;7.73;24.36;-49.46;1.0;-83.52;;;;;0;46.744564;7.775228;-52.99
4827;25669.79;93.71;7.76;24.34;-49.41;1.0;-83.49;;;;;0;46.744594;7.775128;-52.53
4828;25674.88;93.58;7.78;24.32;-49.37;1.0;-83.46;;;;;0;46.744631;7.775031;-51.81
4829;25679.91;93.43;7.8;24.3;-49.31;1.0;-83.43;;;;;0;46.744669;7.774934;-51.23
4830;25684.79;93.21;7.81;24.28;-49.28;1.0;-83.4;;;;;0;46.744702;7.77484;-50.75
4831;25689.71;92.95;7.82;24.26;-49.24;1.0;-83.39;;;;;0;46.744727;7.774746;-50.93
4832;25694.51;92.67;7.83;24.25;-49.26;1.0;-83.38;;;;;0;46.744737;7.774654;-51.84
4833;25699.49;92.38;7.84;24.23;-49.27;1.0;-83.36;;;;;0;46.744732;7.774557;-52.04
4834;25704.47;92.1;7.84;24.21;-49.22;1.0;-83.34;;;;;0;46.744713;7.774454;-51.84
4835;25709.2;91.85;7.83;24.19;-49.16;1.0;-83.3;;;;;0;46.744683;7.774349;-51.69
4836;25713.68;91.6;7.82;24.18;-49.1;1.0;-83.28;;;;;0;46.744648;7.774244;-51.57
4837;25718.21;91.4;7.8;24.16;-49.08;1.0;-83.26;;;;;0;46.744614;7.774131;-51.32
4838;25723.15;91.22;7.78;24.14;-49.08;1.0;-83.26;;;;;0;46.744587;7.774012;-50.84
4839;25728.32;91.06;7.75;24.12;-49.07;1.0;-83.25;;;;;0;46.744574;7.773893;-51.25
4840;25733.42;90.91;7.72;24.1;-49.07;1.0;-83.25;;;;;0;46.744576;7.773774;-52.11
4841;25737.76;90.75;7.68;24.09;-49.08;1.0;-83.26;;;;;0;46.744595;7.773665;-52.5
4842;25741.98;90.56;7.63;24.07;-49.09;1.0;-83.27;;;;;0;46.744619;7.773553;-52.75
4843;25746.28;90.3;7.58;24.06;-49.1;1.0;-83.27;;;;;0;46.744648;7.773447;-52.72
4844;25750.73;90.03;7.53;24.04;-49.1;1.0;-83.28;;;;;0;46.74468;7.773353;-52.46
4845;25755.66;89.64;7.47;24.02;-49.1;1.0;-83.28;;;;;0;46.744707;7.77326;-52.28
4846;25760.7;89.22;7.41;24.0;-49.15;1.0;-83.29;;;;;0;46.744724;7.773175;-51.88
4847;25765.66;88.61;7.35;23.98;-49.2;1.0;-83.3;;;;;0;46.744729;7.773093;-51.46
4848;25769.85;87.94;7.29;23.97;-49.18;1.0;-83.31;;;;;0;46.744723;7.773012;-51.52
4849;25773.58;87.27;7.23;23.96;-49.16;1.0;-83.32;;;;;0;46.744708;7.772928;-51.49
4850;25777.05;86.6;7.16;23.94;-49.17;1.0;-83.32;;;;;0;46.74469;7.772844;-51.03
4851;25780.65;85.82;7.1;23.93;-49.15;1.0;-83.31;;;;;0;46.744671;7.772751;-50.79
4852;25784.74;85.0;7.03;23.91;-49.12;1.0;-83.3;;;;;0;46.744653;7.772654;-50.92
4853;25789.38;84.17;6.96;23.9;-49.15;1.0;-83.31;;;;;0;46.744641;7.772551;-51.42
4854;25794.19;83.37;6.89;23.88;-49.16;1.0;-83.31;;;;;0;46.744636;7.772446;-52.09
4855;25798.69;82.6;6.82;23.86;-49.17;1.0;-83.31;;;;;0;46.744636;7.772342;-52.24
4856;25803.11;81.97;6.74;23.85;-49.11;1.0;-83.31;;;;;0;46.744639;7.772237;-52.2
4857;25807.41;81.4;6.66;23.83;-49.19;1.0;-83.3;;;;;0;46.744642;7.772136;-52.23
4858;25811.74;80.83;6.57;23.82;-49.07;1.0;-83.26;;;;;0;46.744639;7.77204;-52.45
4859;25816.18;80.42;6.49;23.8;-49.01;1.0;-83.21;;;;;0;46.744629;7.771951;-52.48
4860;25821.07;80.38;6.39;23.78;-48.94;1.0;-83.16;;;;;0;46.744608;7.771866;-52.45
4861;25826.0;80.45;6.3;23.76;-48.87;1.0;-83.11;;;;;0;46.744577;7.771787;-52.32
4862;25830.59;80.52;6.21;23.75;-48.82;1.0;-83.08;;;;;0;46.744539;7.771717;-52.23
4863;25835.24;80.6;6.11;23.73;-48.78;1.0;-83.03;;;;;0;46.7445;7.77165;-52.33
4864;25840.2;80.67;6.02;23.71;-48.62;1.0;-82.94;;;;;0;46.744464;7.771588;-52.48
4865;25845.47;81.01;5.93;23.69;-48.37;1.0;-82.83;;;;;0;46.744436;7.771529;-52.46
4866;25850.95;81.52;5.84;23.67;-48.33;1.0;-82.71;;;;;0;46.744421;7.771469;-52.29
4867;25856.03;82.1;5.75;23.66;-48.17;1.0;-82.64;;;;;0;46.744418;7.771407;-52.31
4868;25860.17;82.74;5.67;23.64;-48.19;1.0;-82.64;;;;;0;46.744426;7.771345;-52.61
4869;25863.59;83.4;5.58;23.63;-48.17;1.0;-82.62;;;;;0;46.744444;7.771274;-52.77
4870;25866.94;84.07;5.5;23.62;-48.15;1.0;-82.61;;;;;0;46.744467;7.771199;-52.85
4871;25872.0;85.03;5.37;23.6;-48.18;1.0;-82.64;;;;;2;46.744495;7.771085;-52.65
4872;25874.38;85.41;5.32;23.59;-48.27;1.0;-82.67;;;;;0;46.744504;7.771035;-52.55
4873;25878.88;86.05;5.22;23.57;-48.26;1.0;-82.7;;;;;0;46.74451;7.770945;-52.51
4874;25883.67;86.66;5.13;23.56;-48.3;1.0;-82.7;;;;;0;46.744506;7.770855;-52.37
4875;25888.38;87.25;5.02;23.54;-48.27;1.0;-82.69;;;;;0;46.744491;7.770766;-52.04
4876;25892.84;87.81;4.92;23.52;-48.23;1.0;-82.66;;;;;0;46.744468;7.770682;-51.71
4877;25897.08;88.32;4.81;23.51;-48.19;1.0;-82.64;;;;;0;46.744442;7.77061;-51.58
4878;25901.37;88.8;4.71;23.49;-48.18;1.0;-82.63;;;;;0;46.744418;7.770542;-51.85
4879;25905.96;89.29;4.6;23.48;-48.23;1.0;-82.66;;;;;0;46.7444;7.770485;-52.15
4880;25910.91;89.77;4.5;23.46;-48.25;1.0;-82.68;;;;;0;46.744393;7.770437;-51.92
4881;25915.67;90.25;4.39;23.44;-48.27;1.0;-82.69;;;;;0;46.744398;7.770398;-51.71
4882;25920.03;90.68;4.29;23.43;-48.32;1.0;-82.73;;;;;0;46.744413;7.770364;-51.9
4883;25923.94;91.07;4.2;23.41;-48.38;1.0;-82.76;;;;;0;46.744436;7.770331;-51.99
4884;25927.73;91.43;4.11;23.4;-48.42;1.0;-82.8;;;;;0;46.744462;7.770298;-51.9
4885;25931.62;91.77;4.02;23.39;-48.43;1.0;-82.82;;;;;0;46.744485;7.770261;-52.2
4886;25935.61;92.07;3.94;23.37;-48.49;1.0;-82.84;;;;;0;46.744502;7.77022;-51.63
4887;25940.07;92.35;3.87;23.36;-48.53;1.0;-82.86;;;;;0;46.74451;7.77017;-51.4
4888;25944.83;92.62;3.8;23.34;-48.54;1.0;-82.88;;;;;0;46.744507;7.770112;-51.66
4889;25949.52;92.87;3.73;23.32;-48.58;1.0;-82.91;;;;;0;46.744494;7.770049;-51.68
4890;25954.08;93.12;3.66;23.31;-48.62;1.0;-82.93;;;;;0;46.744476;7.769985;-51.69
4891;25958.54;93.37;3.59;23.29;-48.65;1.0;-82.95;;;;;0;46.744455;7.76992;-51.6
4892;25962.96;93.64;3.52;23.28;-48.64;1.0;-82.96;;;;;0;46.744436;7.769857;-51.65
4893;25967.48;93.92;3.45;23.26;-48.68;1.0;-82.98;;;;;0;46.744423;7.769799;-51.94
4894;25972.35;94.23;3.38;23.24;-48.71;1.0;-83.0;;;;;0;46.744421;7.769745;-52.41
4895;25977.24;94.57;3.31;23.22;-48.7;1.0;-83.03;;;;;0;46.744429;7.769699;-52.17
4896;25982.0;94.95;3.24;23.21;-48.75;1.0;-83.06;;;;;0;46.744447;7.769659;-51.6
4897;25986.23;95.35;3.17;23.19;-48.82;1.0;-83.07;;;;;0;46.744471;7.769624;-51.64
4898;25990.03;95.8;3.1;23.18;-48.8;1.0;-83.06;;;;;0;46.744498;7.769593;-51.98
4899;25993.82;96.29;3.04;23.17;-48.78;1.0;-83.06;;;;;0;46.74452;7.769568;-51.96
4900;25997.85;96.82;2.98;23.15;-48.81;1.0;-83.06;;;;;0;46.744536;7.769545;-52.12
4901;26002.33;97.38;2.93;23.14;-48.79;1.0;-83.07;;;;;0;46.744542;7.769522;-52.03
4902;26007.12;97.97;2.88;23.12;-48.86;1.0;-83.1;;;;;0;46.744535;7.769496;-51.39
4903;26011.87;98.56;2.84;23.1;-48.91;1.0;-83.13;;;;;0;46.744518;7.769468;-50.91
4904;26016.35;99.06;2.81;23.09;-48.9;1.0;-83.14;;;;;0;46.744497;7.769435;-50.77
4905;26021.02;99.51;2.78;23.07;-48.93;1.0;-83.15;;;;;0;46.744474;7.769395;-51.2
4906;26025.91;99.96;2.75;23.05;-48.95;1.0;-83.17;;;;;0;46.744455;7.769352;-51.66
4907;26031.04;100.41;2.72;23.04;-48.99;1.0;-83.19;;;;;0;46.744446;7.769305;-51.7
4908;26036.41;100.64;2.69;23.02;-49.0;1.0;-83.21;;;;;0;46.74445;7.769258;-51.69
4909;26041.45;100.59;2.67;23.0;-49.03;1.0;-83.22;;;;;0;46.744467;7.76921;-51.65
4910;26046.15;100.27;2.66;22.98;-49.07;1.0;-83.24;;;;;0;46.744494;7.769168;-51.44
4911;26050.64;99.64;2.64;22.97;-49.07;1.0;-83.25;;;;;0;46.744528;7.769129;-50.92
4912;26055.32;98.66;2.63;22.95;-49.1;1.0;-83.27;;;;;0;46.744562;7.769094;-51.02
4913;26060.19;97.33;2.63;22.93;-49.09;1.0;-83.27;;;;;0;46.744591;7.769068;-51.06
4914;26065.49;95.61;2.64;22.91;-49.12;1.0;-83.28;;;;;0;46.744612;7.769046;-51.34
4915;26070.76;93.54;2.65;22.9;-49.13;1.0;-83.28;;;;;0;46.744621;7.769027;-51.44
4916;26075.28;91.14;2.67;22.88;-49.11;1.0;-83.29;;;;;0;46.744619;7.76901;-51.42
4917;26080.12;87.98;2.71;22.86;-49.15;1.0;-83.29;;;;;2;46.744606;7.768988;-51.13
4918;26083.4;85.62;2.75;22.85;-49.1;1.0;-83.26;;;;;0;46.744594;7.768972;-50.92
4919;26087.62;82.65;2.81;22.84;-49.05;1.0;-83.23;;;;;0;46.744577;7.768947;-50.7
4920;26092.19;79.63;2.88;22.82;-48.98;1.0;-83.22;;;;;0;46.744564;7.768917;-51.39
4921;26096.88;76.65;2.96;22.81;-49.09;1.0;-83.26;;;;;0;46.744557;7.768882;-51.71
4922;26101.64;73.73;3.05;22.79;-49.09;1.0;-83.25;;;;;0;46.744555;7.768843;-51.86
4923;26106.34;70.93;3.14;22.77;-48.95;1.0;-83.17;;;;;0;46.744559;7.768796;-52.02
4924;26110.8;68.26;3.23;22.76;-48.95;1.0;-83.16;;;;;0;46.744564;7.768742;-52.24
4925;26114.99;65.73;3.33;22.74;-48.91;1.0;-83.14;;;;;0;46.744568;7.768686;-52.45
4926;26119.43;63.35;3.42;22.73;-48.9;1.0;-83.12;;;;;0;46.744566;7.768628;-52.6
4927;26124.12;61.08;3.51;22.71;-48.82;1.0;-83.07;;;;;0;46.744554;7.768568;-52.3
4928;26129.16;58.95;3.59;22.69;-48.71;1.0;-83.0;;;;;0;46.744531;7.768511;-51.51
4929;26134.23;56.93;3.67;22.68;-48.59;1.0;-82.94;;;;;0;46.744498;7.768455;-50.58
4930;26138.83;55.0;3.74;22.66;-48.61;1.0;-82.92;;;;;0;46.744457;7.768405;-50.22
4931;26143.0;53.22;3.82;22.65;-48.6;1.0;-82.92;;;;;0;46.744413;7.768361;-50.1
4932;26147.18;51.48;3.89;22.63;-48.59;1.0;-82.92;;;;;0;46.74437;7.768324;-51.02
4933;26151.82;49.75;3.97;22.62;-48.58;1.0;-82.91;;;;;0;46.744331;7.768292;-51.29
4934;26156.78;48.19;4.06;22.6;-48.66;1.0;-82.95;;;;;0;46.744303;7.768268;-51.27
4935;26161.89;46.69;4.15;22.58;-48.64;1.0;-82.98;;;;;0;46.744285;7.768246;-51.38
4936;26167.11;45.2;4.25;22.56;-48.72;1.0;-82.98;;;;;0;46.744277;7.768225;-51.59
4937;26171.89;43.83;4.36;22.55;-48.68;1.0;-82.99;;;;;0;46.744275;7.768201;-51.78
4938;26176.69;42.58;4.48;22.53;-48.67;1.0;-82.97;;;;;0;46.744273;7.768176;-51.89
4939;26181.67;41.43;4.62;22.51;-48.65;1.0;-82.96;;;;;0;46.744266;7.768145;-51.82
4940;26186.92;40.41;4.77;22.49;-48.63;1.0;-82.94;;;;;0;46.744247;7.768104;-51.86
4941;26192.3;39.55;4.94;22.48;-48.6;1.0;-82.92;;;;;0;46.744224;7.768061;-51.92
4942;26197.29;38.75;5.12;22.46;-48.56;1.0;-82.9;;;;;0;46.744187;7.768014;-51.33
4943;26201.69;38.09;5.31;22.44;-48.58;1.0;-82.9;;;;;0;46.744139;7.767963;-50.54
4944;26205.92;37.59;5.5;22.43;-48.54;1.0;-82.91;;;;;0;46.744084;7.767914;-50.1
4945;26210.5;37.24;5.7;22.41;-48.56;1.0;-82.9;;;;;0;46.744028;7.767865;-50.58
4946;26215.48;37.02;5.91;22.4;-48.57;1.0;-82.89;;;;;0;46.743974;7.76782;-50.96
4947;26220.95;36.93;6.11;22.38;-48.52;1.0;-82.87;;;;;0;46.743927;7.767778;-50.86
4948;26226.09;37.01;6.3;22.36;-48.5;1.0;-82.85;;;;;0;46.743881;7.76774;-50.92
4949;26230.73;37.14;6.5;22.35;-48.51;1.0;-82.85;;;;;0;46.743839;7.767704;-51.35
4950;26235.61;37.37;6.68;22.33;-48.45;1.0;-82.81;;;;;0;46.743796;7.767669;-51.58
4951;26240.77;37.75;6.82;22.31;-48.37;1.0;-82.77;;;;;0;46.743749;7.767632;-51.44
4952;26245.98;38.17;6.94;22.29;-48.43;1.0;-82.8;;;;;0;46.743697;7.767592;-51.12
4953;26251.13;38.6;7.06;22.28;-48.39;1.0;-82.8;;;;;0;46.743638;7.767547;-50.68
4954;26256.31;39.02;7.18;22.26;-48.39;1.0;-82.76;;;;;0;46.743573;7.767492;-50.32
4955;26261.34;39.44;7.31;22.24;-48.32;1.0;-82.74;;;;;0;46.743501;7.767432;-50.62
4956;26265.99;39.87;7.43;22.23;-48.3;1.0;-82.71;;;;;0;46.743428;7.767364;-51.18
4957;26270.45;40.25;7.49;22.21;-48.25;1.0;-82.68;;;;;0;46.743356;7.767284;-51.28
4958;26274.93;40.62;7.53;22.2;-48.23;1.0;-82.66;;;;;0;46.743287;7.767197;-51.48
4959;26279.7;40.93;7.55;22.18;-48.2;1.0;-82.64;;;;;0;46.743228;7.767102;-50.62
4960;26284.79;41.18;7.54;22.16;-48.18;1.0;-82.63;;;;;0;46.74318;7.767001;-49.99
4961;26290.02;41.38;7.52;22.14;-48.16;1.0;-82.61;;;;;0;46.743143;7.766898;-49.85
4962;26295.1;41.55;7.48;22.13;-48.11;1.0;-82.57;;;;;0;46.743112;7.766799;-50.16
4963;26300.1;41.69;7.42;22.11;-48.04;1.0;-82.52;;;;;0;46.743084;7.766709;-50.85
4964;26305.42;41.83;7.35;22.09;-47.93;1.0;-82.45;;;;;0;46.743056;7.766629;-51.17
4965;26310.69;41.98;7.26;22.08;-47.78;1.0;-82.36;;;;;0;46.743021;7.766562;-51.03
4966;26316.05;42.17;7.17;22.06;-47.68;1.0;-82.28;;;;;0;46.742975;7.766508;-50.92
4967;26321.27;42.41;7.08;22.04;-47.61;1.0;-82.24;;;;;0;46.74292;7.766468;-50.97
4968;26326.47;42.74;6.98;22.02;-47.54;1.0;-82.2;;;;;0;46.742852;7.766438;-50.78
4969;26331.39;43.14;6.89;22.01;-47.5;1.0;-82.16;;;;;0;46.742775;7.766414;-50.65
4970;26335.95;43.63;6.8;21.99;-47.44;1.0;-82.11;;;;;0;46.742696;7.766393;-50.8
